variant,image,family
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000031.jpg,A340
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000024.jpg,A340
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000014.jpg,A340
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000011.jpg,A340
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000002.jpg,A340
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000023.jpg,A340
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000017.jpg,A340
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000005.jpg,A340
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000018.jpg,A340
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000021.jpg,A340
A340-600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0033/000006.jpg,A340
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000015.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000007.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000033.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000029.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000028.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000025.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000032.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000019.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000030.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000010.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000004.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000022.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000016.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000034.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000018.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000017.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000024.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000005.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000012.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000023.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000021.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000008.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000002.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000013.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000006.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000011.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000026.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000031.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000001.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000009.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000014.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000020.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000003.jpg,An-12
An-12,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0037/000027.jpg,An-12
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000016.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000020.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000027.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000015.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000025.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000012.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000007.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000022.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000003.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000002.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000032.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000011.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000030.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000010.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000014.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000029.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000018.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000019.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000017.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000023.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000028.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000026.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000024.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000005.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000033.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000004.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000031.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000021.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000009.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000008.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000001.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000006.jpg,ATR-42
ATR-42,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0035/000013.jpg,ATR-42
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000033.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000014.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000031.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000019.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000021.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000013.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000016.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000026.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000015.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000008.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000025.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000009.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000011.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000017.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000007.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000002.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000012.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000029.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000027.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000020.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000024.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000018.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000010.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000022.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000028.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000003.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000006.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000005.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000023.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000004.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000001.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000032.jpg,ATR-72
ATR-72,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0036/000030.jpg,ATR-72
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000004.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000009.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000028.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000023.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000034.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000015.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000007.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000006.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000021.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000031.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000024.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000010.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000013.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000020.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000008.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000019.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000033.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000003.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000014.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000025.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000026.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000016.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000022.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000011.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000018.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000002.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000017.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000005.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000012.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000029.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000032.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000027.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000030.jpg,A340
A340-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0031/000001.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000008.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000022.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000009.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000012.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000025.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000027.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000026.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000024.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000002.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000019.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000015.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000017.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000010.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000006.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000011.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000032.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000001.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000029.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000020.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000013.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000033.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000003.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000004.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000021.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000014.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000030.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000031.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000018.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000028.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000023.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000007.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000016.jpg,A340
A340-500,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0032/000005.jpg,A340
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000029.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000001.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000021.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000028.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000024.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000026.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000012.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000019.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000002.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000015.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000009.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000030.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000010.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000022.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000007.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000011.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000020.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000031.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000013.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000006.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000032.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000008.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000003.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000025.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000018.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000023.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000033.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000014.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000004.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000017.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000027.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000016.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000005.jpg,BAE 146
BAE 146-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0038/000034.jpg,BAE 146
